CustomerID,Recency,Frequency,Monetary,FirstPurchase,LastPurchase,Country,Tenure,AvgOrderValue
16533,19,3,1082.81,2011-10-02 15:07:00,2011-11-20 13:08:00,United Kingdom,48,360.94
16534,642,1,635.9,2010-03-07 15:47:00,2010-03-07 15:47:00,United Kingdom,0,635.9
16535,5,2,952.04,2010-11-19 13:01:00,2011-12-04 15:18:00,United Kingdom,380,476.02
16536,110,1,548.12,2011-08-21 15:54:00,2011-08-21 15:54:00,United Kingdom,0,548.12
16537,641,1,10.55,2010-03-08 13:41:00,2010-03-08 13:41:00,United Kingdom,0,10.55
16538,541,3,395.07,2010-04-23 16:25:00,2010-06-16 16:59:00,United Kingdom,54,131.69
16539,3,10,3289.66,2010-06-25 15:24:00,2011-12-07 08:41:00,United Kingdom,529,328.97
16540,414,1,205.75,2010-10-21 17:22:00,2010-10-21 17:22:00,United Kingdom,0,205.75
16541,735,1,424.03,2009-12-04 13:22:00,2009-12-04 13:22:00,United Kingdom,0,424.03
16542,54,2,257.32,2010-11-03 14:44:00,2011-10-17 10:47:00,United Kingdom,347,128.66
16543,592,1,292.21,2010-04-27 11:38:00,2010-04-27 11:38:00,United Kingdom,0,292.21
16544,520,4,376.70000000000005,2010-02-15 13:20:00,2010-07-08 11:11:00,United Kingdom,142,94.18
16545,165,2,689.82,2010-11-29 10:39:00,2011-06-28 10:37:00,United Kingdom,210,344.91
16546,291,5,5307.07,2010-09-23 15:43:00,2011-02-22 11:20:00,United Kingdom,151,1061.41
16547,546,1,104.25999999999999,2010-06-11 13:02:00,2010-06-11 13:02:00,United Kingdom,0,104.26
16548,599,1,30.15,2010-04-19 16:15:00,2010-04-19 16:15:00,United Kingdom,0,30.15
16549,10,34,12781.8,2010-03-28 15:45:00,2011-11-29 15:06:00,United Kingdom,610,375.94
16550,109,18,8807.68,2009-12-02 11:24:00,2011-08-23 11:12:00,United Kingdom,628,489.32
16551,96,7,2237.12,2009-12-13 16:12:00,2011-09-05 09:38:00,United Kingdom,630,319.59
16552,243,2,379.73,2010-12-01 12:36:00,2011-04-11 10:04:00,United Kingdom,130,189.86
16553,163,33,16584.01,2010-02-11 18:46:00,2011-06-29 15:42:00,United Kingdom,502,502.55
16554,42,8,2841.72,2009-12-15 09:42:00,2011-10-28 14:51:00,United Kingdom,682,355.22
16555,35,6,1915.68,2010-07-22 13:39:00,2011-11-04 14:31:00,United Kingdom,470,319.28
16556,67,17,8012.58,2009-12-07 10:51:00,2011-10-04 11:36:00,United Kingdom,666,471.33
16557,24,2,281.85,2011-07-25 13:28:00,2011-11-15 14:04:00,United Kingdom,113,140.93
16558,1,38,13304.11,2009-12-03 18:11:00,2011-12-09 10:20:00,United Kingdom,735,350.11
16559,397,1,175.0,2010-11-07 13:52:00,2010-11-07 13:52:00,United Kingdom,0,175.0
16560,27,8,3048.38,2009-12-08 12:05:00,2011-11-13 10:35:00,United Kingdom,704,381.05
16561,6,2,511.12,2011-10-11 09:53:00,2011-12-04 11:50:00,United Kingdom,54,255.56
16562,477,1,223.85999999999999,2010-08-20 11:45:00,2010-08-20 11:45:00,United Kingdom,0,223.86
16563,54,6,4412.56,2009-12-01 18:35:00,2011-10-17 11:51:00,United Kingdom,684,735.43
16564,569,1,87.8,2010-05-19 14:41:00,2010-05-19 14:41:00,United Kingdom,0,87.8
16565,364,4,773.05,2010-06-02 12:47:00,2010-12-10 15:21:00,United Kingdom,191,193.26
16566,15,5,614.66,2011-02-20 10:29:00,2011-11-24 16:34:00,United Kingdom,277,122.93
16567,194,2,865.6,2011-01-07 09:31:00,2011-05-29 13:57:00,United Kingdom,142,432.8
16568,428,2,1020.9000000000001,2010-03-08 14:51:00,2010-10-08 10:54:00,United Kingdom,213,510.45
16569,3,5,1455.23,2009-12-16 15:05:00,2011-12-06 15:32:00,United Kingdom,720,291.05
16570,15,20,7434.31,2010-03-30 09:32:00,2011-11-24 17:02:00,United Kingdom,604,371.72
16571,27,10,4248.74,2010-03-18 09:12:00,2011-11-13 11:46:00,United Kingdom,605,424.87
16572,127,3,1009.6,2011-03-09 12:04:00,2011-08-04 16:34:00,United Kingdom,148,336.53
16573,85,2,663.61,2011-02-22 15:14:00,2011-09-16 09:13:00,United Kingdom,205,331.8
16574,71,3,1301.78,2010-02-19 11:46:00,2011-09-29 13:39:00,United Kingdom,587,433.93
16576,420,2,540.87,2010-07-06 10:42:00,2010-10-15 13:37:00,United Kingdom,101,270.44
16577,667,1,380.0,2010-02-11 09:45:00,2010-02-11 09:45:00,United Kingdom,0,380.0
16578,626,1,156.6,2010-03-23 15:11:00,2010-03-23 15:11:00,United Kingdom,0,156.6
16579,426,1,295.05,2010-10-10 11:58:00,2010-10-10 11:58:00,United Kingdom,0,295.05
16581,183,1,105.84,2011-06-10 10:05:00,2011-06-10 10:05:00,United Kingdom,0,105.84
16582,113,1,313.62,2011-08-18 17:02:00,2011-08-18 17:02:00,United Kingdom,0,313.62
16583,374,2,297.95,2010-02-04 12:18:00,2010-12-01 12:03:00,United Kingdom,299,148.98
16584,80,5,3156.17,2010-02-16 10:41:00,2011-09-20 13:45:00,United Kingdom,581,631.23
16585,594,2,341.59,2010-01-13 13:31:00,2010-04-25 10:34:00,United Kingdom,101,170.8
16586,249,3,1462.78,2010-03-14 11:24:00,2011-04-05 09:32:00,United Kingdom,386,487.59
16587,232,1,225.15,2011-04-21 15:51:00,2011-04-21 15:51:00,United Kingdom,0,225.15
16588,386,4,1361.28,2010-05-14 13:43:00,2010-11-18 17:56:00,United Kingdom,188,340.32
16589,71,4,612.36,2010-09-15 14:56:00,2011-09-29 14:50:00,United Kingdom,378,153.09
16590,401,2,605.9,2010-10-21 12:09:00,2010-11-04 09:06:00,United Kingdom,13,302.95
16591,69,1,213.5,2011-10-02 10:43:00,2011-10-02 10:43:00,United Kingdom,0,213.5
16592,4,28,7807.91,2009-12-18 15:57:00,2011-12-05 13:49:00,United Kingdom,716,278.85
16593,51,8,1071.1399999999999,2009-12-05 10:44:00,2011-10-20 12:41:00,United Kingdom,684,133.89
16594,75,1,181.09,2011-09-25 14:08:00,2011-09-25 14:08:00,United Kingdom,0,181.09
16595,61,5,1757.75,2010-01-17 12:12:00,2011-10-09 13:15:00,United Kingdom,630,351.55
16596,16,4,458.98,2009-12-10 13:09:00,2011-11-24 10:02:00,United Kingdom,713,114.74
16597,4,1,90.04,2011-12-05 15:44:00,2011-12-05 15:44:00,United Kingdom,0,90.04
16598,286,1,145.04999999999998,2011-02-27 11:42:00,2011-02-27 11:42:00,United Kingdom,0,145.05
16599,386,1,172.8,2010-11-19 12:45:00,2010-11-19 12:45:00,United Kingdom,0,172.8
16600,4,13,2153.41,2009-12-18 12:59:00,2011-12-05 16:00:00,United Kingdom,717,165.65
16601,41,3,675.83,2010-03-26 13:39:00,2011-10-30 11:09:00,United Kingdom,582,225.28
16602,36,2,763.33,2010-11-16 09:13:00,2011-11-03 15:54:00,United Kingdom,352,381.66
16603,75,2,482.47,2011-09-09 13:02:00,2011-09-26 10:06:00,United Kingdom,16,241.24
16604,563,2,432.45,2010-05-20 16:34:00,2010-05-26 09:10:00,United Kingdom,5,216.22
16605,724,1,60.48,2009-12-15 19:03:00,2009-12-15 19:03:00,United Kingdom,0,60.48
16606,404,2,357.66,2010-10-01 13:21:00,2010-10-31 13:57:00,United Kingdom,30,178.83
16607,18,25,5706.87,2010-04-29 14:01:00,2011-11-22 10:24:00,United Kingdom,571,228.27
16608,454,2,1286.6200000000001,2010-02-14 11:57:00,2010-09-12 11:44:00,United Kingdom,209,643.31
16609,15,7,5493.46,2011-04-01 10:11:00,2011-11-24 13:32:00,United Kingdom,237,784.78
16610,219,1,75.66,2011-05-04 13:13:00,2011-05-04 13:13:00,United Kingdom,0,75.66
16611,186,6,1785.13,2010-03-10 16:07:00,2011-06-06 15:46:00,United Kingdom,452,297.52
16612,33,9,3245.43,2009-12-03 15:54:00,2011-11-07 07:38:00,United Kingdom,703,360.6
16613,70,1,618.59,2011-09-30 15:52:00,2011-09-30 15:52:00,United Kingdom,0,618.59
16614,183,3,1179.79,2010-05-10 15:18:00,2011-06-10 11:36:00,United Kingdom,395,393.26
16615,626,1,291.5,2010-03-23 15:13:00,2010-03-23 15:13:00,United Kingdom,0,291.5
16616,15,2,500.42,2011-07-05 13:38:00,2011-11-24 16:31:00,United Kingdom,142,250.21
16617,236,1,151.85,2011-04-18 10:35:00,2011-04-18 10:35:00,United Kingdom,0,151.85
16618,31,5,2647.59,2011-01-21 11:55:00,2011-11-08 13:52:00,United Kingdom,291,529.52
16619,264,4,1938.33,2010-02-22 12:05:00,2011-03-21 08:18:00,United Kingdom,391,484.58
16620,4,6,1758.93,2009-12-01 14:35:00,2011-12-06 12:19:00,United Kingdom,734,293.16
16621,52,4,813.48,2011-03-07 11:32:00,2011-10-19 11:38:00,United Kingdom,226,203.37
16622,544,1,225.4,2010-06-14 10:44:00,2010-06-14 10:44:00,United Kingdom,0,225.4
16623,246,4,1015.24,2010-04-26 14:04:00,2011-04-08 10:09:00,United Kingdom,346,253.81
16624,81,2,810.5699999999999,2011-05-26 14:20:00,2011-09-20 12:39:00,United Kingdom,116,405.28
16625,275,5,1654.03,2010-06-14 11:56:00,2011-03-10 12:50:00,United Kingdom,269,330.81
16626,1,17,4413.1,2011-03-18 12:27:00,2011-12-09 11:56:00,United Kingdom,265,259.59
16627,79,1,322.8,2011-09-21 14:38:00,2011-09-21 14:38:00,United Kingdom,0,322.8
16628,30,7,2318.1,2010-03-08 12:24:00,2011-11-10 12:45:00,United Kingdom,612,331.16
16629,74,2,408.63,2011-09-04 16:12:00,2011-09-27 10:34:00,United Kingdom,22,204.32
16630,407,1,106.80000000000001,2010-10-28 14:30:00,2010-10-28 14:30:00,United Kingdom,0,106.8
16631,482,7,1892.52,2010-02-26 10:49:00,2010-08-15 11:20:00,United Kingdom,170,270.36
16632,486,2,406.4,2010-05-07 16:46:00,2010-08-11 11:39:00,United Kingdom,95,203.2
16633,17,6,2883.1,2011-04-19 14:36:00,2011-11-22 13:41:00,United Kingdom,216,480.52
16634,223,6,1649.81,2010-01-21 09:30:00,2011-05-01 12:09:00,United Kingdom,465,274.97
16635,407,1,473.0,2010-10-29 09:41:00,2010-10-29 09:41:00,United Kingdom,0,473.0
16636,438,4,3802.04,2010-03-03 14:06:00,2010-09-27 13:13:00,United Kingdom,207,950.51
16637,32,4,1154.47,2011-04-28 10:20:00,2011-11-07 13:17:00,United Kingdom,193,288.62
16638,23,15,2380.13,2010-08-18 13:33:00,2011-11-17 11:09:00,United Kingdom,455,158.68
16639,31,4,1747.98,2010-10-26 18:23:00,2011-11-08 13:20:00,United Kingdom,377,437.0
16640,398,1,179.4,2010-11-07 10:48:00,2010-11-07 10:48:00,United Kingdom,0,179.4
16641,106,2,554.5,2010-01-07 12:22:00,2011-08-26 12:49:00,United Kingdom,596,277.25
16642,5,3,1077.45,2010-10-20 14:22:00,2011-12-05 11:31:00,United Kingdom,410,359.15
16643,246,2,923.11,2010-10-13 09:47:00,2011-04-08 08:24:00,United Kingdom,176,461.56
16644,178,2,833.78,2011-05-11 12:53:00,2011-06-15 12:39:00,United Kingdom,34,416.89
16645,736,1,160.39,2009-12-04 09:49:00,2009-12-04 09:49:00,United Kingdom,0,160.39
16646,449,1,678.8,2010-09-16 13:28:00,2010-09-16 13:28:00,United Kingdom,0,678.8
16647,170,4,541.9,2010-06-13 15:52:00,2011-06-23 11:47:00,United Kingdom,374,135.48
16648,43,3,672.8,2010-04-28 14:58:00,2011-10-28 08:58:00,United Kingdom,547,224.27
16649,520,1,306.58000000000004,2010-07-07 15:41:00,2010-07-07 15:41:00,United Kingdom,0,306.58
16650,72,7,1916.11,2010-07-08 14:18:00,2011-09-29 09:51:00,United Kingdom,447,273.73
16651,587,1,136.2,2010-05-02 11:46:00,2010-05-02 11:46:00,United Kingdom,0,136.2
16652,59,16,17550.39,2010-03-17 10:22:00,2011-10-12 09:38:00,United Kingdom,573,1096.9
16653,16,2,1212.66,2011-09-29 13:38:00,2011-11-23 14:51:00,United Kingdom,55,606.33
16654,141,8,1484.07,2010-04-06 13:29:00,2011-07-21 15:23:00,United Kingdom,471,185.51
16655,18,13,6423.26,2010-01-31 15:40:00,2011-11-22 11:25:00,United Kingdom,659,494.1
16656,22,30,16833.170000000002,2009-12-04 12:59:00,2011-11-17 14:43:00,United Kingdom,713,561.11
16657,10,4,874.43,2011-03-30 12:02:00,2011-11-30 11:48:00,United Kingdom,244,218.61
16658,368,5,680.83,2010-03-30 16:24:00,2010-12-06 13:47:00,United Kingdom,250,136.17
16659,189,1,39.12,2011-06-03 15:03:00,2011-06-03 15:03:00,United Kingdom,0,39.12
16660,16,7,1879.55,2010-01-14 11:09:00,2011-11-23 14:53:00,United Kingdom,678,268.51
16661,540,4,932.76,2009-12-17 15:39:00,2010-06-17 15:24:00,United Kingdom,181,233.19
16662,394,1,151.05,2010-11-10 16:56:00,2010-11-10 16:56:00,United Kingdom,0,151.05
16663,729,1,165.0,2009-12-10 13:12:00,2009-12-10 13:12:00,United Kingdom,0,165.0
16664,569,1,109.2,2010-05-19 17:11:00,2010-05-19 17:11:00,United Kingdom,0,109.2
16665,362,1,135.39999999999998,2010-12-12 14:03:00,2010-12-12 14:03:00,United Kingdom,0,135.4
16666,19,2,217.71,2010-03-28 15:13:00,2011-11-20 14:01:00,United Kingdom,601,108.86
16667,68,2,567.1800000000001,2011-02-28 12:57:00,2011-10-02 15:26:00,United Kingdom,216,283.59
16668,15,13,862.42,2010-03-18 18:25:00,2011-11-24 17:43:00,United Kingdom,615,66.34
16669,24,2,1344.48,2011-09-22 14:13:00,2011-11-16 12:26:00,United Kingdom,54,672.24
16670,17,20,8030.150000000001,2009-12-10 15:28:00,2011-11-23 09:34:00,United Kingdom,712,401.51
16671,28,3,1692.27,2011-06-28 11:20:00,2011-11-11 13:40:00,United Kingdom,136,564.09
16672,2,20,8134.9400000000005,2011-03-18 10:15:00,2011-12-07 16:29:00,United Kingdom,264,406.75
16673,679,1,171.13,2010-01-29 14:22:00,2010-01-29 14:22:00,United Kingdom,0,171.13
16674,55,2,304.24,2011-09-02 13:59:00,2011-10-16 11:31:00,United Kingdom,43,152.12
16675,442,2,608.86,2010-08-18 13:11:00,2010-09-24 12:15:00,United Kingdom,36,304.43
16676,34,6,2361.9,2010-10-17 13:07:00,2011-11-06 12:01:00,United Kingdom,384,393.65
16677,411,2,880.62,2010-02-25 16:11:00,2010-10-24 14:53:00,United Kingdom,240,440.31
16678,3,12,3109.99,2011-03-02 09:24:00,2011-12-07 12:17:00,United Kingdom,280,259.17
16679,366,3,663.31,2010-06-10 18:35:00,2010-12-08 13:51:00,United Kingdom,180,221.1
16680,43,3,821.45,2010-06-23 09:30:00,2011-10-27 17:35:00,United Kingdom,491,273.82
16681,73,7,1921.84,2010-03-08 14:10:00,2011-09-28 11:11:00,United Kingdom,568,274.55
16682,5,5,1028.0,2011-06-05 11:02:00,2011-12-05 12:13:00,United Kingdom,183,205.6
16683,534,1,320.25,2010-06-24 10:36:00,2010-06-24 10:36:00,United Kingdom,0,320.25
16684,4,55,147142.77,2009-12-07 12:56:00,2011-12-05 14:06:00,United Kingdom,728,2675.32
16685,61,2,324.24,2011-10-09 13:44:00,2011-10-09 13:58:00,United Kingdom,0,162.12
16686,47,16,4881.07,2009-12-06 15:48:00,2011-10-23 13:49:00,United Kingdom,685,305.07
16687,391,1,157.63,2010-11-14 11:46:00,2010-11-14 11:46:00,United Kingdom,0,157.63
16688,1,4,1260.86,2011-10-10 12:23:00,2011-12-08 15:24:00,United Kingdom,59,315.21
16689,76,2,422.59999999999997,2011-09-18 13:29:00,2011-09-25 11:39:00,United Kingdom,6,211.3
16690,72,4,353.03,2010-09-14 15:00:00,2011-09-28 15:02:00,United Kingdom,379,88.26
16691,418,2,178.83,2010-05-27 14:55:00,2010-10-17 15:03:00,United Kingdom,143,89.42
16692,256,4,1764.6999999999998,2010-09-24 11:31:00,2011-03-28 14:46:00,United Kingdom,185,441.17
16693,69,5,1179.48,2010-02-21 12:42:00,2011-10-02 11:10:00,United Kingdom,587,235.9
16694,723,1,98.30000000000001,2009-12-16 15:45:00,2009-12-16 15:45:00,United Kingdom,0,98.3
16695,562,2,191.9,2010-05-27 12:24:00,2010-05-27 12:36:00,United Kingdom,0,95.95
16696,135,4,657.9000000000001,2011-04-05 15:20:00,2011-07-27 14:23:00,United Kingdom,112,164.48
16697,241,1,112.75,2011-04-12 17:12:00,2011-04-12 17:12:00,United Kingdom,0,112.75
16698,227,2,1998.0,2011-03-31 13:33:00,2011-04-27 10:52:00,United Kingdom,26,999.0
16699,380,7,994.6,2009-12-04 13:31:00,2010-11-24 14:38:00,United Kingdom,355,142.09
16700,9,25,8830.77,2009-12-02 10:51:00,2011-12-01 11:00:00,United Kingdom,729,353.23
16701,9,26,9916.73,2009-12-01 19:19:00,2011-12-01 11:10:00,United Kingdom,729,381.41
16702,415,4,1109.53,2009-12-07 16:40:00,2010-10-20 14:10:00,United Kingdom,316,277.38
16704,618,2,664.16,2010-02-05 14:14:00,2010-03-31 14:02:00,United Kingdom,53,332.08
16705,1,42,43515.05,2009-12-09 13:34:00,2011-12-09 12:08:00,United Kingdom,729,1036.07
16706,37,3,531.35,2011-08-17 15:53:00,2011-11-02 13:50:00,United Kingdom,76,177.12
16707,400,4,533.41,2010-03-09 15:16:00,2010-11-04 14:39:00,United Kingdom,239,133.35
16708,46,1,656.63,2011-10-25 12:20:00,2011-10-25 12:20:00,United Kingdom,0,656.63
16709,85,14,9056.01,2009-12-09 13:16:00,2011-09-16 10:56:00,United Kingdom,645,646.86
16710,19,22,5921.35,2009-12-04 13:41:00,2011-11-20 14:50:00,United Kingdom,716,269.15
16711,3,9,2868.48,2009-12-02 13:22:00,2011-12-06 16:32:00,United Kingdom,734,318.72
16712,9,13,4225.22,2010-11-03 15:45:00,2011-11-30 13:48:00,United Kingdom,391,325.02
16713,19,32,14115.56,2009-12-15 12:49:00,2011-11-21 12:36:00,United Kingdom,705,441.11
16714,317,3,1482.33,2010-02-07 11:17:00,2011-01-26 13:46:00,United Kingdom,353,494.11
16715,78,2,625.52,2010-05-26 12:35:00,2011-09-22 18:15:00,United Kingdom,484,312.76
16716,267,3,2149.6800000000003,2010-03-19 11:05:00,2011-03-18 10:03:00,United Kingdom,363,716.56
16717,24,14,6663.68,2009-12-07 15:55:00,2011-11-16 12:16:00,United Kingdom,708,475.98
16718,369,5,3006.08,2009-12-06 13:07:00,2010-12-05 13:03:00,United Kingdom,363,601.22
16719,15,14,3508.62,2009-12-13 10:59:00,2011-11-25 09:27:00,United Kingdom,711,250.62
16720,26,3,566.74,2009-12-17 17:54:00,2011-11-13 16:22:00,United Kingdom,695,188.91
16721,262,1,292.47,2011-03-22 16:08:00,2011-03-22 16:08:00,United Kingdom,0,292.47
16722,17,22,8189.56,2009-12-03 19:23:00,2011-11-22 13:28:00,United Kingdom,718,372.25
16723,91,4,1231.36,2009-12-04 13:23:00,2011-09-09 13:01:00,United Kingdom,643,307.84
16724,405,1,147.35,2010-10-31 11:40:00,2010-10-31 11:40:00,United Kingdom,0,147.35
16725,302,13,1686.81,2009-12-13 15:54:00,2011-02-10 16:52:00,United Kingdom,424,129.75
16726,26,7,2063.88,2010-10-24 16:09:00,2011-11-13 14:53:00,United Kingdom,384,294.84
16727,364,4,1377.77,2010-01-20 10:48:00,2010-12-10 13:48:00,United Kingdom,324,344.44
16728,46,4,1048.28,2011-03-20 13:28:00,2011-10-24 14:36:00,United Kingdom,218,262.07
16729,38,21,7202.01,2011-04-12 14:22:00,2011-11-01 14:29:00,United Kingdom,203,342.95
16730,52,3,743.11,2011-01-24 14:01:00,2011-10-18 14:11:00,United Kingdom,267,247.7
16731,648,1,170.3,2010-03-01 15:05:00,2010-03-01 15:05:00,United Kingdom,0,170.3
16732,32,4,4387.64,2009-12-08 13:04:00,2011-11-08 09:54:00,United Kingdom,699,1096.91
16733,530,1,259.68,2010-06-28 10:12:00,2010-06-28 10:12:00,United Kingdom,0,259.68
16734,52,3,646.76,2011-08-17 15:00:00,2011-10-18 13:44:00,United Kingdom,61,215.59
16735,79,14,6217.41,2009-12-08 09:24:00,2011-09-22 11:49:00,United Kingdom,653,444.1
16736,506,5,2956.56,2009-12-03 16:12:00,2010-07-22 10:09:00,United Kingdom,230,591.31
16737,53,2,835.1999999999999,2010-05-11 09:53:00,2011-10-17 13:03:00,United Kingdom,524,417.6
16738,298,1,3.75,2011-02-15 09:46:00,2011-02-15 09:46:00,United Kingdom,0,3.75
16739,177,2,786.43,2010-06-21 09:38:00,2011-06-16 09:17:00,United Kingdom,359,393.22
16740,395,1,226.91,2010-11-09 13:34:00,2010-11-09 13:34:00,United Kingdom,0,226.91
16741,625,1,173.06,2010-03-24 15:15:00,2010-03-24 15:15:00,United Kingdom,0,173.06
16742,493,13,2334.97,2009-12-16 17:22:00,2010-08-04 10:52:00,United Kingdom,230,179.61
16743,29,14,4212.15,2010-04-22 13:21:00,2011-11-10 13:13:00,United Kingdom,566,300.87
16744,11,7,1291.91,2011-06-19 15:13:00,2011-11-28 13:06:00,United Kingdom,161,184.56
16745,87,17,7180.7,2011-02-01 11:31:00,2011-09-14 11:58:00,United Kingdom,225,422.39
16746,5,42,18045.05,2009-12-04 13:00:00,2011-12-05 12:33:00,United Kingdom,730,429.64
16747,38,2,836.06,2011-10-03 10:18:00,2011-11-02 11:37:00,United Kingdom,30,418.03
16748,18,14,3637.33,2009-12-10 12:28:00,2011-11-22 10:17:00,United Kingdom,711,259.81
16749,591,2,4157.88,2009-12-15 14:05:00,2010-04-27 13:06:00,United Kingdom,132,2078.94
16750,45,5,623.93,2011-04-21 16:53:00,2011-10-26 12:48:00,United Kingdom,187,124.79
16751,31,1,1764.72,2011-11-09 10:48:00,2011-11-09 10:48:00,United Kingdom,0,1764.72
16752,373,1,207.5,2010-12-02 12:18:00,2010-12-02 12:18:00,United Kingdom,0,207.5
16753,58,1,223.92000000000002,2011-10-12 13:14:00,2011-10-12 13:14:00,United Kingdom,0,223.92
16754,372,29,65500.07,2010-03-08 11:32:00,2010-12-02 17:38:00,United Kingdom,269,2258.62
16755,114,7,2864.68,2009-12-09 14:25:00,2011-08-17 13:21:00,United Kingdom,615,409.24
16756,215,7,1312.3700000000001,2010-03-09 15:56:00,2011-05-09 09:33:00,United Kingdom,425,187.48
16757,319,2,270.48,2010-10-26 15:09:00,2011-01-25 11:59:00,United Kingdom,90,135.24
16758,65,1,369.34000000000003,2011-10-05 14:47:00,2011-10-05 14:47:00,United Kingdom,0,369.34
16759,8,3,789.79,2011-11-09 09:06:00,2011-12-02 12:42:00,United Kingdom,23,263.26
16760,430,1,228.0,2010-10-05 15:55:00,2010-10-05 15:55:00,United Kingdom,0,228.0
16761,97,1,316.62,2011-09-04 11:15:00,2011-09-04 11:15:00,United Kingdom,0,316.62
16762,20,3,1207.24,2011-07-18 12:52:00,2011-11-20 11:43:00,United Kingdom,124,402.41
16763,199,2,964.6999999999999,2009-12-01 15:26:00,2011-05-25 11:52:00,United Kingdom,539,482.35
16764,4,13,2790.9500000000003,2011-07-19 17:17:00,2011-12-06 11:41:00,United Kingdom,139,214.69
16765,294,2,454.75,2010-11-22 13:42:00,2011-02-18 15:41:00,United Kingdom,88,227.38
16766,273,2,1145.6,2011-03-11 13:34:00,2011-03-11 15:22:00,United Kingdom,0,572.8
16767,31,15,8052.41,2010-04-28 16:49:00,2011-11-09 09:42:00,United Kingdom,559,536.83
16768,48,9,1698.57,2009-12-07 11:47:00,2011-10-23 10:38:00,United Kingdom,684,188.73
16769,260,4,1117.05,2009-12-14 11:10:00,2011-03-24 13:41:00,United Kingdom,465,279.26
16770,58,9,1778.93,2010-08-22 16:08:00,2011-10-13 12:21:00,United Kingdom,416,197.66
16771,33,10,3921.1,2009-12-09 11:52:00,2011-11-06 13:28:00,United Kingdom,697,392.11
16772,423,3,3698.0499999999997,2009-12-18 10:50:00,2010-10-12 13:19:00,United Kingdom,298,1232.68
16773,57,3,421.24,2009-12-06 15:01:00,2011-10-13 14:37:00,United Kingdom,675,140.41
16774,68,8,1567.48,2010-02-16 16:53:00,2011-10-03 12:41:00,United Kingdom,593,195.94
16775,10,16,2820.84,2010-09-23 17:34:00,2011-11-29 15:22:00,United Kingdom,431,176.3
16776,60,2,592.51,2010-10-20 12:13:00,2011-10-10 13:04:00,United Kingdom,355,296.26
16777,80,5,1292.18,2010-03-17 12:42:00,2011-09-20 13:41:00,United Kingdom,552,258.44
16778,74,2,245.94,2011-03-10 15:21:00,2011-09-26 13:48:00,United Kingdom,199,122.97
16779,2,53,32809.03,2009-12-03 13:03:00,2011-12-07 14:54:00,United Kingdom,734,619.04
16780,100,3,596.4,2010-10-28 19:41:00,2011-08-31 16:09:00,United Kingdom,306,198.8
16781,372,2,623.0,2010-02-08 13:56:00,2010-12-02 14:26:00,United Kingdom,297,311.5
16782,10,38,9636.12,2009-12-09 11:58:00,2011-11-29 13:20:00,United Kingdom,720,253.58
16783,437,1,391.95,2010-09-29 11:53:00,2010-09-29 11:53:00,United Kingdom,0,391.95
16784,20,5,892.33,2010-03-28 12:55:00,2011-11-20 12:20:00,United Kingdom,601,178.47
16785,410,1,533.78,2010-10-26 10:36:00,2010-10-26 10:36:00,United Kingdom,0,533.78
16786,394,1,51.839999999999996,2010-11-11 08:25:00,2010-11-11 08:25:00,United Kingdom,0,51.84
16787,398,4,1017.53,2010-01-10 11:12:00,2010-11-07 11:01:00,United Kingdom,300,254.38
16788,123,5,1927.28,2010-02-07 12:40:00,2011-08-08 14:53:00,United Kingdom,547,385.46
16789,8,1,80.8,2011-12-01 15:12:00,2011-12-01 15:12:00,United Kingdom,0,80.8
16790,4,6,1545.6200000000001,2011-11-02 11:23:00,2011-12-06 11:53:00,United Kingdom,34,257.6
16791,29,15,3944.88,2009-12-03 18:08:00,2011-11-10 19:12:00,United Kingdom,707,262.99
16792,282,5,623.46,2010-01-04 13:47:00,2011-03-02 14:41:00,United Kingdom,422,124.69
16793,57,1,243.84,2011-10-13 15:08:00,2011-10-13 15:08:00,United Kingdom,0,243.84
16794,1,15,2050.68,2010-03-25 15:17:00,2011-12-08 17:54:00,United Kingdom,623,136.71
16795,365,3,2062.41,2010-01-25 13:14:00,2010-12-09 14:08:00,United Kingdom,318,687.47
16796,89,1,305.62,2011-09-11 14:01:00,2011-09-11 14:01:00,United Kingdom,0,305.62
16797,393,5,1802.02,2009-12-02 13:33:00,2010-11-11 19:14:00,United Kingdom,344,360.4
16798,554,3,841.16,2009-12-10 19:35:00,2010-06-03 19:01:00,United Kingdom,174,280.39
16799,432,2,452.78000000000003,2010-09-12 12:46:00,2010-10-03 14:28:00,United Kingdom,21,226.39
16800,11,1,1162.65,2011-11-28 14:06:00,2011-11-28 14:06:00,United Kingdom,0,1162.65
16801,163,4,1594.23,2011-03-11 13:56:00,2011-06-29 15:33:00,United Kingdom,110,398.56
16802,679,2,582.61,2009-12-09 13:00:00,2010-01-29 13:44:00,United Kingdom,51,291.3
16803,65,1,332.3,2011-10-05 14:28:00,2011-10-05 14:28:00,United Kingdom,0,332.3
16804,23,3,536.99,2011-03-14 15:48:00,2011-11-16 16:43:00,United Kingdom,247,179.0
16805,174,4,1076.34,2009-12-14 15:17:00,2011-06-19 11:23:00,United Kingdom,551,269.08
16806,103,4,736.21,2011-04-14 19:59:00,2011-08-28 15:27:00,United Kingdom,135,184.05
16807,143,6,2123.88,2010-03-26 14:38:00,2011-07-20 12:00:00,United Kingdom,480,353.98
16808,99,2,288.42,2011-03-10 19:05:00,2011-09-01 19:34:00,United Kingdom,175,144.21
